Brand,Make_Model,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Mercedes-Benz,Mercedes-Benz A Class (A180d),19/10/2024,"€15,883.00",2016,"59,251",Hatchback,Manual,Diesel,Mercedes-Benz A-Class1.5 A 180 D AMG LINE PREMIUM PLUS 5d 107 BHP - NIGHT PACK,Kildare
Mercedes-Benz,Mercedes-Benz GLA Class (AMG Line),2024-10-19,"€19,195.00",2016,"52,068 miles",SUV,Automatic,Diesel,Red Mercedes-Benz Gla-Class2.1 GLA 220 D 4MATIC AMG LINE PREMIUM PLUS 5d 174 BHP,Galway
Mercedes-Benz,Mercedes-Benz E Class (E220 CDI),19/10/2024,"€7,761.00",2011,"98,568",Convertible,Automatic,Diesel,Mercedes-Benz E Class2.1 E220 CDI BlueEfficiency SE Cabriolet Tiptronic Euro 5 2dr4 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLA Class (Urban Edition),20/10/2024,"€20,741.00",2019,"27,186",SUV,Manual,Petrol,Mercedes-Benz Gla Class1.6L Urban Edition GLA180 5dr,Laois
Mercedes-Benz,Mercedes-Benz E Class (E220 CDI),20/10/2024,"€8,412.00",2011,"75,789 miles",Coupe,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E220 CDI BlueEfficiency SE Edition 125 G-Tronic+ Euro 5 (s/s) 2dr3 previous owners,Galway
Mercedes-Benz,Mercedes-Benz C Class (C220d),21/10/2024,"€20,255.00",2017,22805,Saloon,Automatic,Diesel,Grey Mercedes-Benz C-Class2.1d C220d AMG Line 4-Dr Saloon,Monaghan
Mercedes-Benz,Mercedes-Benz A Class (A250),21/10/2024,"€28,814.00",2020,"12,718 miles",Hatchback,Automatic,Petrol,Black Mercedes-Benz A ClassA250 Amg Line Executive 5Dr Auto 2.01 previous owner,Cavan
Mercedes-Benz,Mercedes-Benz A Class (A180),22/10/2024,"€10,912.00",2013,"55,368",Hatchback,Manual,Petrol,Black Mercedes-Benz A-Class1.6 A180 BLUEEFFICIENCY SE 5d 122 BHP,Wexford
Mercedes-Benz,Mercedes-Benz A Class (Sport),23/10/2024,"€14,433.00",2016,"35,153",Hatchback,Manual,Diesel,Mercedes-Benz A ClassA180d Sport Executive 5dr 1.5,Tipperary
Mercedes-Benz,Mercedes-Benz A Class (A180d),23/10/2024,"€19,362.00",2017,"31,004",Hatchback,Automatic,Diesel,Blue Mercedes-Benz A-Class1.5 A 180 D WHITEART PREMIUM PLUS 5d 107 BHP FSH + AMAZING PREM+ SPEC,Dublin
Mercedes-Benz,Mercedes-Benz CLA Class (AMG Line),23/10/2024,"€34,429.00",2021,"23,192",Estate,Auto,Petrol,Blue Mercedes-Benz CLACLA 180 AMG Line Premium Plus 5dr Tip Auto 1.3,Mayo
Mercedes-Benz,Mercedes-Benz C Class (BlueEfficiency),2024-10-26,"€9,178.00",2012,"78,067",Saloon,Automatic,Diesel,Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency Sport G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Donegal
Mercedes-Benz,Mercedes-Benz GLC Class (AMG Line),27/10/2024,"€31,250.00",2018,"57,207",Coupe,Automatic,Diesel,Silver Mercedes-Benz Glc ClassGLC250d AMG Line Coupe 2.1 Automatic Diesel 5dr4 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLC Class (GLC250d),28/10/2024,"€37,188.00",2019,"24,073",SUV,Automatic,Diesel,Mercedes-Benz Glc Estate Special EditionGLC 250d 4Matic AMG Night Ed Prem + 5dr 9G-Tronic 2.12 previous owners,Meath
Mercedes-Benz,Mercedes-Benz M Class (ML350 V6),29/10/2024,"€15,352.00",2014,"71,471",SUV,Automatic,Diesel,Black Mercedes-Benz M Class3.0 ML350 V6 BlueTEC AMG Sport 7G-Tronic Plus 4WD 5dr2 previous owners,Kerry
Mercedes-Benz,Mercedes-Benz E Class (E350 CDI V6),29/10/2024,"€8,450.00",2013,"85,875",Coupe,Automatic,Diesel,Red Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency Sport Coupe 2dr Diesel G-Tronic Euro 5 (265 ps)2 previous owners,Kerry
Mercedes-Benz,Mercedes-Benz CLC Class (Sport),29/10/2024,"€3,547.00",2009,"104,606",Hatchback,Automatic,Petrol,Blue Mercedes-Benz Clc Class1.8 CLC180K Sport Coupe 3dr Petrol Auto Euro 4 (143 ps)4 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz C Class (BlueEfficiency),30/10/2024,"€9,157.00",2012,"81,675",Estate,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency AMG Sport Plus G-Tronic+ Euro 5 (s/s) 5dr2 previous owners,Galway
Mercedes-Benz,Mercedes-Benz GLA Class (GLA220 CDI),31/10/2024,"€16,299.00",2015,"61,939",SUV,Automatic,Diesel,Blue Mercedes-Benz Gla Class2.1 GLA220 CDI Sport 7G-DCT 4MATIC Euro 6 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz E Class (AMG Sport),31/10/2024,"€9,759.00",2014,"112,165",Saloon,Automatic,Diesel,Red Mercedes-Benz E Class2.1 E220 CDI AMG Sport G-Tronic+ Euro 5 (s/s) 4dr4 previous owners,Wicklow
Mercedes-Benz,Mercedes-Benz M Class (Sport),01/11/2024,"€3,364.00",2008,171479,SUV,Automatic,Diesel,Mercedes-Benz M Class3.0 ML320 CDI Sport 7G-Tronic 5dr,Dublin
Mercedes-Benz,Mercedes-Benz A Class (AMG Line),2024-11-01,"€14,382.00",2016,"57,182",Hatchback,Manual,Petrol,Mercedes-Benz A-Class1.6 A 180 AMG LINE EXECUTIVE 5d 121 BHP [SAT NAV. HEATED SEATS. PARK CAM]2 previous owners,Tipperary
Mercedes-Benz,Mercedes-Benz A Class (A45),2024-11-02,"€24,474.00",2017,"44,121",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A Class2.0 A45 AMG SpdS DCT 4MATIC Euro 6 (s/s) 5dr,Galway
Mercedes-Benz,Mercedes-Benz C Class (AMG Line Edition),02/11/2024,"€33,908.00",2021,"10,337",Coupe,Automatic,Petrol,Blue Mercedes-Benz C ClassC200 Amg Line Edition 2Dr 9G-Tronic 1.51 previous owner,Dublin
Mercedes-Benz,Mercedes-Benz C Class (AMG Line),2024-11-03,"€19,429.00",2016,"90,351 miles",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220d AMG Line (Premium Plus) G-Tronic+ Euro 6 (s/s) 2dr2 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz E Class (SE),03/11/2024,"€10,187.00",2016,"118,388",Estate,Auto,Diesel,Black Mercedes-Benz E Class2.1 E220 BlueTEC SE Estate 5dr Diesel G-Tronic+ Euro 6 (s/s) (177 ps)3 previous owners,Limerick
Mercedes-Benz,Mercedes-Benz A Class (Sport Edition),03/11/2024,"€14,066.00",2018,"77,063",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A Class1.6 A160 Sport Edition 7G-DCT Euro 6 (s/s) 5dr1 previous owner,Clare
Mercedes-Benz,Mercedes-Benz E Class (E220d),03/11/2024,"€20,423.00",2017,"67,126",Saloon,Automatic,Diesel,Navy Mercedes-Benz E Class2.0 E220d AMG Line Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (194 ps)2 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz G Class (G63 V8 BiTurbo),03/11/2024,"€ 160,142",2019,"30,925",SUV,Automatic,Petrol,Blue Mercedes-Benz G ClassMercedes-AMG G 63 4.0 5dr,Cork
Mercedes-Benz,Mercedes-Benz C Class (AMG Sport Plus),03/11/2024,"€9,101.00",2013,"95,044",Saloon,Automatic,Diesel,Mercedes-Benz C Class2.1 C220 CDI AMG Sport Plus 7G-Tronic Plus 4dr,Cavan
Mercedes-Benz,Mercedes-Benz GLA Class (SE),06/11/2024,"€ 19,884",2018,"32,454",SUV,Manual,Diesel,Silver Mercedes-Benz Gla ClassMercedes-Benz GLA 200d 2.1 SE Executive 5dr 2WD Nav Park Pilot1 previous owner,Louth
Mercedes-Benz,Mercedes-Benz GLA Class (AMG Line Edition),06/11/2024,"€25,824.00",2020,"11,722",SUV,Automatic,Petrol,Red Mercedes-Benz Gla Class1.6 GLA180 AMG Line Edition 7G-DCT Euro 6 (s/s) 5dr1 previous owner,Wicklow
Mercedes-Benz,Mercedes-Benz GLC Class (GLC250d),06/11/2024,"€ 22,624",2015,"72,556",S.U.V.,Automatic,Diesel,Black Mercedes-Benz Glc Class2.1 GLC250d AMG Line (Premium) SUV 5dr Diesel G-Tronic 4MATIC Euro 6 (s/s) (204 ps)2 previous owners,Galway
Mercedes-Benz,Mercedes-Benz A Class (A220d),07/11/2024,"€14,730.00",2016,"82,550",Hatchback,Automatic,Diesel,Black Mercedes-Benz A-Class2.1 A 220 D AMG LINE EXECUTIVE 5d 174 BHP | 14-DAYS MONEY BACK GUARANTEE*,Louth
Mercedes-Benz,Mercedes-Benz CLK (CLK200),07/11/2024,"€7,863.00",2009,"59,294",Convertible,Automatic,Petrol,"Grey Mercedes-Benz CLKCLK 1.8 CLK200 Kompressor Sport Cabriolet 2dr Petrol Automatic (214 g/km, 184 bhp)4 previous owners",Donegal
Mercedes-Benz,Mercedes-Benz GLC Class (GLC220d),07/11/2024,"€ 37,211",2019,29275,S.U.V.,Automatic,Diesel,Blue Mercedes-Benz Gle Diesel EstateGLE 300d 4Matic AMG Line Prem + 5dr 9G-Tron [7 St] 2.02 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLE Class (GLE300d),2024-11-08,"€49,590.00",2019,"26,948",SUV,Automatic,Diesel,Blue Mercedes-Benz GLE300d 4Matic AMG Line Premium 5dr 9G-Tronic 2.0,Dublin
Mercedes-Benz,Mercedes-Benz Amg Gt (S),08/11/2024,"€86,174.00",2019,"12,583",Coupe,Automatic,Petrol,Black Mercedes-Benz Amg GtGT S Premium 2dr Auto 4.03 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLA Class (GLA250),2024-11-08,"€27,259.00",2017,"23,260",SUV,Automatic,Petrol,Black Mercedes-Benz Gla ClassGLA 250 4Matic AMG Line Premium Plus 5dr Auto 2.02 previous owners,Kerry
Mercedes-Benz,Mercedes-Benz CLA Class (CLA200),2024-11-09,"€24,240.00",2019,"14,271",Saloon,Manual,Petrol,Blue Mercedes-Benz Cla Class1.6 CLA200 AMG Line Night Edition Coupe Euro 6 (s/s) 4dr1 previous owner,Dublin
Mercedes-Benz,Mercedes-Benz A Class (A200d),09/11/2024,"€14,359.00",2017,"65,008",Hatchback,Manual,Diesel,Mercedes-Benz A ClassA200D AMG LINE 5DR 2.11 previous owner,Waterford
Mercedes-Benz,Mercedes-Benz M Class (Sport),2024-11-10,"€8,892.00",2011,"59,489",SUV,Automatic,Diesel,Mercedes-Benz M Class3.0 ML350 CDI V6 BlueEfficiency Sport G-Tronic 4WD Euro 5 5dr,Limerick
Mercedes-Benz,Mercedes-Benz E Class (E220 CDI),11/11/2024,"€2,410.00",2012,"195,191",Estate,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E220 CDI BlueEfficiency Avantgarde G-Tronic+ Euro 5 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz,Mercedes-Benz GLA Class (AMG Line),11/11/2024,"€ 27,473",2018,"26,041",SUV,Automatic,Diesel,Red Mercedes-Benz Gla ClassGLA 220d 4Matic AMG Line Prem Plus 5dr Auto 2.12 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLC Class (GLC250d),2024-11-12,"€33,053.00",2018,"38,089",Coupe,Automatic,Diesel,Mercedes-Benz Glc CoupeGLC 250d 4Matic AMG Line Prem Plus 5dr 9G-Tronic Diesel Estate 2.1,Limerick
Mercedes-Benz,Mercedes-Benz E Class (SE),13/11/2024,"€8,428.00",2012,"97,292",Saloon,Automatic,Diesel,Silver Mercedes-Benz E Class2.1 E220 CDI BlueEfficiency SE G-Tronic+ Euro 5 (s/s) 4dr2 previous owners,Cork
Mercedes-Benz,Mercedes-Benz C Class (BlueEfficiency),13/11/2024,"€8,697.00",2013,61947,Coupe,Manual,Diesel,Grey Mercedes-Benz C-Class2.1 C220 CDI BLUEEFFICIENCY EXECUTIVE SE 2d 168 BHP **DIESEL**,Dublin
Mercedes-Benz,Mercedes-Benz C Class (EQ Boost),13/11/2024,"€28,884.00",2019,"30,997",Coupe,Automatic,Petrol,Mercedes-Benz C-Class1.5 C 200 AMG LINE PREMIUM 2d AUTO 181 BHP,Clare
Mercedes-Benz,Mercedes-Benz C Class (BlueEfficiency),13/11/2024,"€10,147.00",2012,"63,013",Saloon,Automatic,Diesel,Silver Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency AMG Sport Plus G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Cork
Mercedes-Benz,Mercedes-Benz C Class (Sport),15/11/2024,"€15,272.00",2016,"67,431",Saloon,Automatic,Petrol Plug-In Hybrid,Grey Mercedes-Benz C Class2.0 C350e 6.4kWh Sport G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Kildare
Mercedes-Benz,Mercedes-Benz A Class (Sport),15/11/2024,"€22,707.00",2020,"27,172 miles",Hatchback,Automatic,Petrol,"Grey Mercedes-Benz A-Class1.3 A 180 SPORT EXECUTIVE 5d 135 BHP Rev Camera, Sat Nav, Xenon1 previous owner",Dublin
Mercedes-Benz,Mercedes-Benz M Class (ML350 V6),16/11/2024,"€19,305.00",2014,"65,614",SUV,Automatic,Diesel,Red Mercedes-Benz M Class3.0 ML350 V6 BlueTEC AMG Sport G-Tronic 4WD Euro 6 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLC Class (GLC220d),16/11/2024,"€25,016.00",2016,"38,370",SUV,Automatic,Diesel,Red Mercedes-Benz GLCGLC 220 D 4MATIC AMG LINE 2.1 5dr1 previous owner,Dublin
Mercedes-Benz,Mercedes-Benz S Class (AMG Line),16/11/2024,"€27,193.00",2016,"73,090",Saloon,Automatic,Diesel,Black Mercedes-Benz S Class3.0 S350d V6 AMG Line (Executive) G-Tronic+ Euro 6 (s/s) 4dr,Dublin
Mercedes-Benz,Mercedes-Benz CLA Class (CLA200d),16/11/2024,"€18,456.00",2017,"66,082",Saloon,Manual,Diesel,Silver Mercedes-Benz Cla ClassCLA 200d AMG Line 4dr 2.12 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLC Class (GLC250d),2024-11-17,"€26,619.00",2017,"24,761",SUV,Automatic,Diesel,Blue Mercedes-Benz Glc-Class2.1d GLC250d Sport 4MATIC Station Wagon,Mayo
Mercedes-Benz,Mercedes-Benz GLA Class (AMG Line),17/11/2024,"€36,470.00",2021,"35,088 miles",SUV,Automatic,Petrol,Red Mercedes-Benz Gla-Class1.3 GLA 180 AMG LINE PREMIUM PLUS 5d 135 BHP *BUY ONLINE ** FREE DELIVERY*,Cork
Mercedes-Benz,Mercedes-Benz C Class (Sport),18/11/2024,"€14,136.00",2015,63058,Saloon,Automatic,Diesel,Navy Mercedes-Benz C Class2.1 C220 BlueTEC Sport G-Tronic+ Euro 6 (s/s) 4dr3 previous owners,Limerick
Mercedes-Benz,Mercedes-Benz C Class (AMG Line),18/11/2024,"€20,258.00",2015,"54,511",Saloon,Automatic,Diesel,Silver Mercedes-Benz C-Class2.1 C250d AMG Line (Premium Plus) 7G-Tronic+ (s/s) 4dr +PAN ROOF+AIR SUSPENSION+BURMESTER+2 previous owners,Donegal
Mercedes-Benz,Mercedes-Benz SL Class (AMG Sport),19/11/2024,"€27,821.00",2016,"62,489 miles",Convertible,Automatic,Petrol,Black Mercedes-Benz SL3.0 SL400 AMG SPORT 2d 329 BHP 2 OWNERS FROM NEW-GLASS ROOF2 previous owners,Cork
Mercedes-Benz,Mercedes-Benz C Class (AMG Edition),22/11/2024,"€45,015.00",2021,"23,647",Saloon,Automatic,Petrol,Navy Mercedes-Benz C ClassC43 4Matic Edition Premium Plus 4dr 9G-Tronic 3.01 previous owner,Kilkenny
Mercedes-Benz,Mercedes-Benz E Class (E220 CDI),22/11/2024,"€14,160.00",2013,"68,941",Convertible,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E220 CDI AMG Sport Cabriolet G-Tronic+ Euro 5 (s/s) 2dr,Dublin
Mercedes-Benz,Mercedes-Benz A Class (A35),22/11/2024,"€39,642.00",2020,"17,531",Hatchback,Automatic,Petrol,Red Mercedes-Benz A ClassA35 4Matic Premium Plus 5Dr Auto 2.01 previous owner,Cork
Mercedes-Benz,Mercedes-Benz C Class (C220 CDI),22/11/2024,"€11,145.00",2012,"69,898",Estate,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency Sport G-Tronic+ Euro 5 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz A Class (A180d),23/11/2024,"€18,832.00",2017,"20,972",Hatchback,Manual,Diesel,Mercedes-Benz A-ClassA180d AMG Line Premium Plus 5dr Satellite Navigation 1.5,Cork
Mercedes-Benz,Mercedes-Benz C Class (C220d),23/11/2024,"€21,158.00",2017,"50,564",Saloon,Automatic,Diesel,Navy Mercedes-Benz C ClassC220d 4Matic AMG Line Premium 4dr Auto 2.1,Galway
Mercedes-Benz,Mercedes-Benz C Class (C180),23/11/2024,"€6,453.00",2010,"94,519 miles",Estate,Automatic,Petrol,Blue Mercedes-Benz C Class1.8 C180 BlueEfficiency Sport Auto Euro 5 5dr2 previous owners,Cork
Mercedes-Benz,Mercedes-Benz GLA Class (GLA200d),23/11/2024,"€21,517.00",2018,"40,032",SUV,Manual,Diesel,Black Mercedes-Benz Gla ClassMercedes-Benz GLA 200d 2.1 AMG Line Premium Plus 5dr1 previous owner,Clare
Mercedes-Benz,Mercedes-Benz GLE Class (GLE350d V6),24/11/2024,"€36,321.00",2018,"23,729",SUV,Automatic,Diesel,Black Mercedes-Benz Gle Class3.0 GLE350d V6 AMG Night Edition SUV 5dr Diesel G-Tronic 4MATIC Euro 6 (s/s) (258 ps)2 previous owners,Clare
Mercedes-Benz,Mercedes-Benz C Class (C300d),2024-11-25,"€ 26,497",2019,"43,837",Coupe,Automatic,Diesel,Black Mercedes-Benz C Class2.0 C300d AMG Line (Premium) G-Tronic+ Euro 6 (s/s) 2dr2 previous owners,Waterford
Mercedes-Benz,Mercedes-Benz M Class (Sport),27/11/2024,"€9,483.00",2010,"84,069",SUV,Automatic,Diesel,Red Mercedes-Benz M Class3.0 ML350 CDI V6 BlueEfficiency Sport G-Tronic 4WD Euro 5 5dr5 previous owners,Kildare
Mercedes-Benz,Mercedes-Benz A Class (AMG Sport),27/11/2024,"€14,643.00",2015,"50,340",Hatchback,Automatic,Diesel,Grey Mercedes-Benz A Class2.1 A220 CDI AMG Sport 7G-DCT Euro 6 (s/s) 5dr,Wicklow
Mercedes-Benz,Mercedes-Benz C Class (C220 CDI),28/11/2024,"€9,192.00",2013,"50,121",Saloon,Automatic,Diesel,Silver Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency SE G-Tronic+ Euro 5 (s/s) 4dr4 previous owners,Laois
Mercedes-Benz,Mercedes-Benz C Class (C300),2024-11-29,"€24,830.00",2018,"23,657",Saloon,Automatic,Petrol,Blue Mercedes-Benz C Class SaloonC300 Sport 4dr 9G-Tronic 2.01 previous owner,Donegal
Mercedes-Benz,Mercedes-Benz G Class (G55 V8),30/11/2024,"€40,212.00",2008,"47,300 miles",SUV,Automatic,Petrol,Mercedes-Benz G Class5.4 G55 V8 AMG Tiptronic 4WD Euro 5 5dr,Clare
Mercedes-Benz,Mercedes-Benz C Class (AMG Line),30/11/2024,"€19,482.00",2017,"46,705",Saloon,Automatic,Diesel,Silver Mercedes-Benz C ClassC220d AMG Line Premium 4dr Auto 2.1,Meath
Mercedes-Benz,Mercedes-Benz E Class (E400d),01/12/2024,"€50,163.00",2020,"8,032 miles",Coupe,Automatic,Diesel,Mercedes-Benz E ClassE400d 4Matic AMG Line Premium Plus 2dr 9G-Tronic 2.9,Carlow
Mercedes-Benz,Mercedes-Benz GLC Class (GLC63 V8 BiTurbo),01/12/2024,"€52,363.00",2019,"13,820",Coupe,Automatic,Petrol,Navy Mercedes-Benz Glc CoupeGLC 63 4Matic Premium 5dr 9G-Tronic 4.0,Tipperary
Mercedes-Benz,Mercedes-Benz E Class (BlueEfficiency),01/12/2024,"€9,451.00",2011,"94,365",Convertible,Automatic,Diesel,Black Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency Sport Edition 125 Cabriolet 2dr Diesel G-Tronic Euro 5 (265 ps)2 previous owners,Donegal
Mercedes-Benz,Mercedes-Benz CLA Class (AMG Line),01/12/2024,"€21,489.00",2018,"37,683",Estate,Automatic,Diesel,Black Mercedes-Benz CLA220d AMG Line 5dr Tip Auto 2.1,Wicklow
Mercedes-Benz,Mercedes-Benz C Class (C220d),02/12/2024,"€16,324.00",2015,"74,291",Saloon,Auto,Diesel,Navy Mercedes-Benz C Class2.1 C220d AMG Line (Premium Plus) 7G-Tronic+ (s/s) 4dr3 previous owners,Meath
Mercedes-Benz,Mercedes-Benz A Class (A180),03/12/2024,"€14,408.00",2016,"51,307",Hatchback,Automatic,Petrol,"Grey Mercedes-Benz A ClassA180 Sport 5dr Auto [Sat Nav, 17"" Alloys, Reversing Camera, Bluetooth] 1.6",Louth
Mercedes-Benz,Mercedes-Benz A Class (AMG Sport),03/12/2024,"€15,300.00",2015,"56,073",Hatchback,Automatic,Diesel,Silver Mercedes-Benz A-Class2.1 A200 CDI AMG SPORT 5d 136 BHP PAN ROOF AUTO2 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz GLC Class (AMG Line),2024-12-04,"€27,730.00",2018,"67,577",SUV,Automatic,Diesel,Red Mercedes-Benz Glc Class2.1 GLC250d AMG Line (Premium) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr,Tipperary
Mercedes-Benz,Mercedes-Benz E Class (SE),04/12/2024,"€9,435.00",2012,"37,281 miles",Saloon,Automatic,Petrol,Red Mercedes-Benz E Class1.8 E200 BlueEfficiency SE G-Tronic+ Euro 5 (s/s) 4dr4 previous owners,Limerick
Mercedes-Benz,Mercedes-Benz E Class (BlueEfficiency),05/12/2024,"€7,425.00",2011,112545,Saloon,Automatic,Diesel,Navy Mercedes-Benz E Class2.1 E250 CDI BlueEfficiency Sport Edition 125 G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Cavan
Mercedes-Benz,Mercedes-Benz C Class (SE Executive Edition),06/12/2024,"€17,272.00",2017,"60,352",Saloon,Manual,Diesel,Blue Mercedes-Benz C Class1.6 C200d SE Executive Edition Euro 6 (s/s) 4dr2 previous owners,Meath
Mercedes-Benz,Mercedes-Benz CLA Class (CLA220d),08/12/2024,"€38,134.00",2021,6353,Estate,Automatic,Diesel,Blue Mercedes-Benz CLACla 220D Amg Line Premium Plus 5Dr Tip Auto 2.01 previous owner,Galway
Mercedes-Benz,Mercedes-Benz E Class (E220 CDI),2024-12-09,"€11,964.00",2014,76623,Coupe,Automatic,Diesel,Black Mercedes-Benz E Class2.1 E220 CDI AMG Sport G-Tronic+ Euro 5 (s/s) 2dr3 previous owners,Sligo
Mercedes-Benz,Mercedes-Benz A Class (A220d),09/12/2024,"€30,851.00",2021,"10,526",Hatchback,Automatic,Diesel,Silver Mercedes-Benz A ClassA220d AMG Line Executive 5dr Auto 2.0,Laois
Mercedes-Benz,Mercedes-Benz A Class (SE),11/12/2024,"€21,037.00",2019,"12,536",Hatchback,Automatic,Diesel,Mercedes-Benz A ClassA180D Se 5Dr Auto 1.51 previous owner,Kildare
Mercedes-Benz,Mercedes-Benz A Class (A200d),11/12/2024,"€15,278.00",2016,"51,092",Hatchback,Manual,Diesel,Blue Mercedes-Benz A-Class2.1 A 200 D AMG LINE EXECUTIVE 5d 134 BHP NATIONWIDE DELIVERY,Clare
Mercedes-Benz,Mercedes-Benz A Class (A220d),11/12/2024,"€21,175.00",2017,"13,904",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A Class2.1 A220d AMG Line (Premium Plus) 7G-DCT Euro 6 (s/s) 5dr3 previous owners,Kildare
Mercedes-Benz,Mercedes-Benz A Class (A180),12/12/2024,"€25,121.00",2019,"19,667 miles",Hatchback,Manual,Petrol,Red Mercedes-Benz A ClassA180 AMG Line Premium 5dr 1.3,Waterford
Mercedes-Benz,Mercedes-Benz M Class (BlueTEC),12/12/2024,"€14,610.00",2013,115055,SUV,Automatic,Diesel,Grey Mercedes-Benz M ClassML250 CDi BlueTEC AMG Sport 5dr Auto 2.1,Limerick
Mercedes-Benz,Mercedes-Benz C Class (Sport),2024-12-13,"€15,862.00",2015,69135,Estate,Automatic,Diesel,Blue Mercedes-Benz C-Class2.1 C220 D SPORT PREMIUM 5d 170 BHP,Dublin
Mercedes-Benz,Mercedes-Benz SLK (AMG Sport),15/12/2024,"€15,302.00",2016,"27,625",Convertible,Manual,Petrol,Black Mercedes-Benz SLKSLK 200 AMG Sport 2dr 1.8,Dublin
Mercedes-Benz,Mercedes-Benz GLE Class (GLE350d V6),15/12/2024,"€35,414.00",2016,"47,258",Coupe,Automatic,Diesel,Blue Mercedes-Benz Gle Class3.0 GLE350d V6 AMG Line G-Tronic 4MATIC Euro 6 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz E Class (Avantgarde),15/12/2024,"€7,440.00",2011,"98,673",Saloon,Automatic,Diesel,Red Mercedes-Benz E Class2.1 E200 CDI BlueEfficiency Avantgarde Saloon 4dr Diesel G-Tronic+ Euro 5 (s/s) (136 ps)3 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz A Class (AMG Line),16/12/2024,"€ 20,113",2019,"46,543 miles",Hatchback,Automatic,Petrol,Mercedes-Benz A Class1.3 A180 AMG Line 7G-DCT Euro 6 (s/s) 5dr1 previous owner,Dublin
Mercedes-Benz,Mercedes-Benz E Class (E220d),16/12/2024,"€ 28,845",2018,"33,009 miles",Saloon,Automatic,Diesel,"Mercedes-Benz E-Class2.0 E 220 D AMG LINE PREMIUM PLUS 4d 192 BHP PREMIUM PLUS, PAN ROOF, BURMESTER",Dublin
Mercedes-Benz,Mercedes-Benz E Class (E350 CDI V6),17/12/2024,"€ 7,122",2011,"95,612",Saloon,Automatic,Diesel,Red Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency Sport Edition 125 Saloon 4dr Diesel G-Tronic+ Euro 5 (265 ps)2 previous owners,Dublin
Mercedes-Benz,Mercedes-Benz A Class (A200),18/12/2024,"€32,000.00",2022,"4,521",Saloon,Automatic,Petrol,Red Mercedes-Benz A ClassA200 Amg Line Executive Edition 4Dr Auto 1.31 previous owner,Cork
Mercedes-Benz,Mercedes-Benz A Class (A160),18/12/2024,"€14,742.00",2017,"35,362",Hatchback,Manual,Petrol,"Blue Mercedes-Benz A ClassA160 Sport 5dr [8"" colour display screen,17"" Alloys,Daytime running lights] 1.6",Dublin
Mercedes-Benz,Mercedes-Benz A Class (Sport),18/12/2024,"€9,771.00",2014,"86,478",Hatchback,Auto,Diesel,Blue Mercedes-Benz A Class2.1 A200 CDI Sport 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Clare
Mercedes-Benz,Mercedes-Benz GLE Class (GLE43 V6),2024-12-18,"€36,815.00",2018,"56,117",SUV,Automatic,Petrol,Black Mercedes-Benz GLEGLE 43 4Matic Premium 5dr 9G-Tronic 3.0,Dublin
Mercedes-Benz,Mercedes-Benz GLA Class (GLA180),18/12/2024,"€24,248.00",2019,"9,501 miles",SUV,Automatic,Petrol,Black Mercedes-Benz Gla Class1.6 GLA180 Urban Edition 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Limerick
